,Unnamed: 0,Unnamed: 0.1,Customer,Agent,Created Date,Close Date,Duration,SalesAgentEmailID_boris@piedpiper.com,SalesAgentEmailID_cassey@piedpiper.com,SalesAgentEmailID_cecily@piedpiper.com,SalesAgentEmailID_corliss@piedpiper.com,SalesAgentEmailID_daniell@piedpiper.com,SalesAgentEmailID_darcel@piedpiper.com,SalesAgentEmailID_donn@piedpiper.com,SalesAgentEmailID_elease@piedpiper.com,SalesAgentEmailID_garret@piedpiper.com,SalesAgentEmailID_gladys@piedpiper.com,SalesAgentEmailID_hayden@piedpiper.com,SalesAgentEmailID_james@piedpiper.com,SalesAgentEmailID_jonathan@piedpiper.com,SalesAgentEmailID_kami@piedpiper.com,SalesAgentEmailID_kary@piedpiper.com,SalesAgentEmailID_lajuana@piedpiper.com,SalesAgentEmailID_markita@piedpiper.com,SalesAgentEmailID_marty@piedpiper.com,SalesAgentEmailID_maureen@piedpiper.com,SalesAgentEmailID_moses@piedpiper.com,SalesAgentEmailID_niesha@piedpiper.com,SalesAgentEmailID_reed@piedpiper.com,SalesAgentEmailID_rosalina@piedpiper.com,SalesAgentEmailID_rosie@piedpiper.com,SalesAgentEmailID_versie@piedpiper.com,SalesAgentEmailID_vicki@piedpiper.com,SalesAgentEmailID_violet@piedpiper.com,SalesAgentEmailID_wilburn@piedpiper.com,SalesAgentEmailID_zane@piedpiper.com,ContactEmailID_antionette@bluthcompany.com,ContactEmailID_ashlie@sonron.com,ContactEmailID_belinda@finjob.com,ContactEmailID_benny@treequote.com,ContactEmailID_bryan@bioholding.com,ContactEmailID_candice@stanredtax.com,ContactEmailID_cassy@bioplex.com,ContactEmailID_claribel@goodsilron.com,ContactEmailID_corrinne@isdom.com,ContactEmailID_crista@rundofase.com,ContactEmailID_cuc@acmecorporation.com,ContactEmailID_danilo@betasoloin.com,ContactEmailID_darrel@rangreen.com,ContactEmailID_darryl@lexiqvolax.com,ContactEmailID_darwin@dambase.com,ContactEmailID_deanne@plusstrip.com,ContactEmailID_delila@konex.com,ContactEmailID_edison@scottech.com,ContactEmailID_eleonore@donware.com,ContactEmailID_elisa@warephase.com,ContactEmailID_faviola@cancity.com,ContactEmailID_garfield@nam-zim.com,ContactEmailID_gaylord@faxquote.com,ContactEmailID_genie@betatech.com,ContactEmailID_gertrude@massivedynamic.com,ContactEmailID_golda@condax.com,ContactEmailID_gordon@scotfind.com,ContactEmailID_hai@thenewyorkinquirer.com,ContactEmailID_halley@labdrill.com,ContactEmailID_hsiu@fasehatice.com,ContactEmailID_israel@zumgoity.com,ContactEmailID_ivana@konmatfix.com,ContactEmailID_ivory@conecom.com,ContactEmailID_jackie@doncon.com,ContactEmailID_juliette@hottechi.com,ContactEmailID_junko@streethex.com,ContactEmailID_justine@codehow.com,ContactEmailID_karole@gencopuraoliveoilcompany.com,ContactEmailID_kelli@golddex.com,ContactEmailID_kelly@ron-tech.com,ContactEmailID_kenton@kan-code.com,ContactEmailID_kristle@dontechi.com,ContactEmailID_krystle@gekko&co.com,ContactEmailID_laveta@zoomit.com,ContactEmailID_lavone@green-plus.com,ContactEmailID_lavonia@vehementcapitalpartners.com,ContactEmailID_loise@mathtouch.com,ContactEmailID_malissa@donquadtech.com,ContactEmailID_maren@rantouch.com,ContactEmailID_margarito@bubbagump.com,ContactEmailID_maxie@sunnamplex.com,ContactEmailID_mellie@finhigh.com,ContactEmailID_mirta@iselectrics.com,ContactEmailID_monte@kinnamplus.com,ContactEmailID_natisha@groovestreet.com,ContactEmailID_nedra@ontomedia.com,ContactEmailID_nelia@dalttechnology.com,ContactEmailID_orpha@umbrellacorporation.com,ContactEmailID_palmira@inity.com,ContactEmailID_paola@opentech.com,ContactEmailID_pedro@newex.com,ContactEmailID_riley@blackzim.com,ContactEmailID_robbie@cheers.com,ContactEmailID_rosalyn@zencorporation.com,ContactEmailID_rosanne@y-corporation.com,ContactEmailID_salina@gogozoom.com,ContactEmailID_shella@zotware.com,ContactEmailID_shemeka@xx-holding.com,ContactEmailID_sherman@toughzap.com,ContactEmailID_somer@ganjaflex.com,ContactEmailID_tambra@singletechno.com,ContactEmailID_tanja@domzoom.com,ContactEmailID_terry@plussunin.com,ContactEmailID_titus@plexzap.com,ContactEmailID_tyron@hatfan.com,ContactEmailID_ursula@sumace.com,ContactEmailID_vanessa@xx-zobam.com,ContactEmailID_vella@yearin.com,ContactEmailID_verna@statholdings.com,ContactEmailID_williemae@zathunicon.com,ContactEmailID_winston@j-texon.com,ContactEmailID_ying@funholding.com,ContactEmailID_yolando@globexcorporation.com,ContactEmailID_zulema@silis.com,Product_GTX Basic,Product_GTX Plus Basic,Product_GTX Plus Pro,Product_GTXPro,Product_MG Advanced,Product_MG Special,Close_Value,Stage,Label
7608,7608,7608,Scotfind,Lajuana Vencill,2018-08-13,2019-04-20,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1026.0,In Progress,0
7609,7609,7609,Singletechno,Darcel Schlecht,2018-08-16,2019-07-14,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3284.0,In Progress,0
7610,7610,7610,Kan-code,Jonathan Berthelot,2018-08-17,2018-08-31,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57.0,In Progress,0
7611,7611,7611,Condax,Darcel Schlecht,2018-08-19,2019-01-02,136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,492.0,In Progress,0
7612,7612,7612,Iselectrics,Versie Hillebrand,2018-08-19,2019-01-14,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,493.0,In Progress,0
7613,7613,7613,Funholding,Moses Frase,2018-08-20,2019-07-18,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,492.0,In Progress,0
7614,7614,7614,Scottech,Niesha Huffines,2018-08-20,2019-03-26,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,In Progress,0
7615,7615,7615,Ontomedia,Anna Snelling,2018-08-21,2018-11-06,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,601.0,In Progress,0
7616,7616,7616,Yearin,Jonathan Berthelot,2018-08-24,2018-11-22,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4514.0,In Progress,0
7617,7617,7617,Isdom,Moses Frase,2018-08-24,2019-06-28,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,601.0,In Progress,0
7618,7618,7618,Genco Pura Olive Oil Company,Niesha Huffines,2018-08-24,2018-11-17,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.0,In Progress,0
7619,7619,7619,Donquadtech,Marty Freudenburg,2018-08-25,2019-11-07,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5169.0,In Progress,0
7620,7620,7620,Zencorporation,Niesha Huffines,2018-08-27,2019-09-15,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,487.0,In Progress,0
7621,7621,7621,Kinnamplus,Lajuana Vencill,2018-08-29,2019-08-21,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.0,In Progress,1
7622,7622,7622,Newex,Darcel Schlecht,2018-09-01,2019-04-26,237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,487.0,In Progress,0
7623,7623,7623,Zumgoity,Jonathan Berthelot,2018-09-01,2019-03-20,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4631.0,In Progress,0
7624,7624,7624,Groovestreet,Versie Hillebrand,2018-09-02,2018-12-14,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3180.0,In Progress,0
7625,7625,7625,Xx-zobam,Marty Freudenburg,2018-09-05,2018-11-30,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1180.0,In Progress,0
7626,7626,7626,Funholding,Cecily Lampkin,2018-09-06,2019-05-30,266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,300.0,In Progress,0
7627,7627,7627,Xx-zobam,Darcel Schlecht,2018-09-06,2019-03-02,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4667.0,In Progress,0
7628,7628,7628,Warephase,Darcel Schlecht,2018-09-06,2019-09-02,361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,537.0,In Progress,0
7629,7629,7629,Hatfan,Niesha Huffines,2018-09-07,2019-03-30,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5169.0,In Progress,0
7630,7630,7630,Conecom,Cecily Lampkin,2018-09-08,2018-11-14,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000.0,In Progress,0
7631,7631,7631,Hottechi,Gladys Colclough,2018-09-08,2019-06-03,268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5169.0,In Progress,0
7632,7632,7632,Kinnamplus,Lajuana Vencill,2018-09-10,2019-04-19,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,903.0,In Progress,0
7633,7633,7633,Dalttechnology,Versie Hillebrand,2018-09-11,2018-11-01,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,487.0,In Progress,0
7634,7634,7634,Conecom,Anna Snelling,2018-09-12,2018-09-16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,588.0,In Progress,0
7635,7635,7635,Faxquote,Darcel Schlecht,2018-09-12,2019-11-02,416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000.0,In Progress,0
7636,7636,7636,Donquadtech,Darcel Schlecht,2018-09-12,2019-12-27,471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,588.0,In Progress,0
7637,7637,7637,Blackzim,Versie Hillebrand,2018-09-12,2018-12-19,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,560.0,In Progress,0
7638,7638,7638,Ganjaflex,Versie Hillebrand,2018-09-12,2019-01-29,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.0,In Progress,0
7639,7639,7639,Plussunin,Darcel Schlecht,2018-09-13,2018-09-20,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,601.0,In Progress,0
7640,7640,7640,Doncon,Darcel Schlecht,2018-09-14,2019-09-20,371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.0,In Progress,0
7641,7641,7641,Zotware,Moses Frase,2018-09-14,2018-11-30,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2000.0,In Progress,0
7642,7642,7642,Silis,Jonathan Berthelot,2018-09-15,2019-04-15,212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3393.0,In Progress,0
7643,7643,7643,Goodsilron,Versie Hillebrand,2018-09-15,2019-01-27,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1054.0,In Progress,0
7644,7644,7644,Inity,Darcel Schlecht,2018-09-16,2019-04-01,197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,589.0,In Progress,0
7645,7645,7645,Bluth Company,Jonathan Berthelot,2018-09-16,2019-10-18,397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1054.0,In Progress,0
7646,7646,7646,Rantouch,Darcel Schlecht,2018-09-17,2019-05-06,231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,561.0,In Progress,0
